serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
-1,1,-1,1,0,0,-1,-1,0,-0.1758,-1
-1,1,-1,0,-1,0,-1,-1,0,-0.3129,-2
1,0,-1,-1,-2,0,-1,-1,0,-0.5255,-4
-1,0,1,-1,-2,0,0,0,0,-0.9382,-3
-1,0,-1,-1,-2,0,0,1,0,-0.8481,-3
1,0,-1,-2,-3,0,0,1,0,-0.7295,-3
1,0,1,-1,-1,0,0,2,0,-0.530200000000001,-1
-1,0,1,-1,0,0,0,2,0,1.1255,1
-1,0,1,-1,0,-1,-1,1,0,1.5543,0
1,0,-1,-1,1,-1,-1,0,0,1.9907,0
1,0,1,0,2,-1,-1,0,0,1.9953,1
-1,0,-1,0,1,-1,-1,-1,0,2.079,1
-1,0,-1,0,-1,-1,-1,-2,0,0.269,-1
1,0,-1,0,-1,0,0,-2,0,-0.2611,-1
-1,0,-1,0,-1,0,0,-1,0,0.0158999999999992,1
-1,0,-1,0,-1,0,1,-1,0,-0.2393,1
-1,0,1,0,-1,0,0,-1,0,-0.7694,0
-1,0,-1,-1,-1,0,0,0,0,-0.4344,0
-1,0,-1,-1,-1,0,0,0,0,-0.0774000000000001,-1
-1,0,1,-1,0,0,0,1,0,-0.9057,-3
1,-1,-1,-1,0,0,0,1,0,-0.4908,-3
1,-1,1,-1,0,0,1,1,0,-0.2345,-2
1,-1,-1,0,1,1,2,1,0,-0.0997999999999998,-1
1,-1,1,0,1,1,2,1,0,0.227799999999999,0
1,-1,-1,0,0,1,2,-1,0,0.560300000000001,1
1,-1,1,0,0,1,1,0,0,1.3454,2
-1,0,1,0,0,1,1,0,0,1.6972,2
-1,0,1,0,1,0,0,0,0,1.0529,2
-1,0,-1,-1,0,0,0,0,0,0.6976,1
-1,0,-1,-2,-1,0,0,1,0,0.742,0
-1,0,-1,-3,-2,0,0,0,0,-0.2532,-2
-1,0,1,-3,-2,-1,-1,0,0,-0.5698,-3
1,-1,-1,-3,-3,-1,-1,-1,0,-0.139,-4
1,-1,1,-2,-2,-1,-2,-1,0,-0.0964000000000002,-2
1,-1,1,-1,0,-1,-2,-1,0,0.0784999999999997,0
1,-1,1,1,2,-1,-2,-1,0,0.0900999999999996,2
-1,0,1,1,2,0,-1,0,0,-0.576899999999999,3
-1,0,-1,1,2,0,-1,1,0,-0.6022,3
-1,0,-1,1,1,0,0,1,0,-0.658,1
-1,0,-1,1,0,0,1,1,0,-0.8575,0
-1,0,1,0,-1,-1,0,1,0,-1.1199,-1
1,-1,-1,0,-1,-1,0,0,0,-1.9185,-3
1,-1,1,0,-1,-1,-1,0,0,-1.5037,-1
1,-1,1,1,1,-1,-1,0,0,-1.4494,1
1,-1,-1,1,0,-1,-2,0,0,-1.4129,1
1,-1,1,1,0,0,-1,0,0,-0.81,1
-1,0,1,1,0,0,-2,0,0,0.7039,2
-1,0,1,1,1,0,-1,0,0,-0.0665999999999997,0
-1,0,-1,0,0,0,-1,0,0,-0.2477,-2
-1,0,-1,0,0,0,-1,-1,0,0.0742000000000004,-2
-1,0,1,0,0,0,-2,-1,0,-0.6242,-3
-1,0,1,0,0,-1,-2,-1,0,-0.6544,-3
1,1,1,0,-1,-1,-2,-1,1,-0.3831,-3
1,1,1,1,0,-1,-2,-1,1,-0.209,-1
1,1,1,1,1,-1,-3,0,1,-0.1261,-1
1,1,-1,1,0,-1,-2,0,1,0.646599999999999,1
1,1,1,1,0,0,-1,0,1,0.5157,2
-1,2,1,1,0,0,-1,0,0,0.719,4
-1,2,-1,0,-2,0,-1,-1,0,-0.0716000000000001,2
-1,2,-1,0,-2,0,0,-1,0,-0.527500000000001,1
-1,2,1,0,0,0,0,-1,0,-1.065,0
-1,2,-1,0,0,0,0,-2,0,-0.9415,-1
1,1,-1,0,0,0,0,-3,0,-0.8712,-3
1,1,-1,0,1,0,1,-2,0,0.3275,-1
1,1,1,0,1,0,0,-2,0,0.7449,1
1,1,1,0,0,0,-1,-2,0,-0.075500000000001,2
1,1,1,0,1,0,-1,-1,0,0.920700000000001,2
1,0,1,1,2,0,-1,0,0,0.896599999999999,4
1,0,1,1,2,0,-2,0,0,0.9635,4
1,0,1,2,3,0,-1,0,0,0.6126,4
1,0,-1,2,2,0,0,0,0,2.1778,4
1,0,1,2,1,0,0,0,0,1.1429,5
-1,1,1,1,1,0,0,1,0,2.1022,4
-1,1,-1,1,1,0,0,1,0,1.5429,2
-1,1,-1,0,0,0,0,1,0,1.0992,0
-1,1,-1,-1,0,0,0,1,0,0.5041,-2
1,0,-1,-1,0,0,0,1,0,0.0927999999999997,-4
1,0,-1,-1,-1,0,1,0,0,-0.5783,-3
1,0,1,-1,-1,0,1,0,0,-0.1592,-1
1,0,1,-1,-1,0,1,1,0,0.3701,1
1,0,1,0,0,0,1,1,0,0.3529,3
1,0,-1,0,0,0,1,1,0,0.9195,5
-1,1,1,0,1,0,0,2,0,3.0268,5
-1,1,-1,-1,0,0,0,2,0,2.6958,3
-1,1,-1,-1,0,0,0,1,0,1.7027,1
-1,1,-1,-1,-1,0,0,1,0,0.00229999999999961,-1
1,0,-1,-1,-1,0,0,0,0,0.501799999999999,-3
1,0,-1,-1,-2,0,1,-1,0,-1.7786,-3
1,0,1,0,-1,0,1,0,0,-2.4049,-1
1,0,1,0,-1,0,1,0,0,-1.8943,1
1,0,1,0,0,0,0,0,0,-0.3791,2
-1,1,1,0,1,0,0,2,0,-0.9529,4
-1,1,-1,0,1,0,-1,1,0,-1.1933,2
-1,1,-1,0,0,0,-1,-1,0,0.9889,0
-1,1,-1,0,0,0,-1,-1,0,1.2773,-1
1,0,-1,-1,-1,0,0,-1,0,1.7089,-2
1,0,1,-1,-1,0,0,-2,0,2.8265,-3
1,0,1,-1,0,0,0,0,0,3.2163,-1
1,0,1,0,2,0,0,1,0,2.1855,1
-1,1,1,1,3,0,0,1,0,2.2509,2
-1,1,1,2,4,0,0,1,0,1.3873,2
-1,1,-1,2,3,0,0,1,0,0.1614,2
-1,1,-1,2,2,0,1,0,0,-0.4273,1
-1,1,-1,1,0,0,1,-1,0,-1.2468,-1
1,0,-1,0,-1,0,1,-1,0,-1.2726,-3
1,0,-1,0,-1,0,2,-1,0,-0.5072,-1
1,0,-1,0,-1,0,3,-1,0,-0.298999999999999,-1
1,0,1,0,0,0,2,0,0,0.438500000000001,0
1,0,1,0,2,0,2,2,0,1.3452,2
1,0,1,0,2,0,2,2,0,1.4556,4
1,0,-1,0,2,0,2,2,0,1.3925,4
1,0,1,0,2,0,1,2,0,1.144,5
-1,1,1,0,2,0,1,1,0,0.8665,5
-1,1,-1,0,0,0,1,0,0,0.1895,3
-1,1,-1,-1,-1,0,1,0,0,0.1112,1
-1,1,1,-1,-1,0,-1,0,0,0.0207999999999998,0
-1,1,1,-1,-1,-1,-2,0,0,0.0553000000000001,-1
-1,1,-1,-1,-3,-1,-2,0,0,-0.3632,-3
-1,1,1,-1,-2,-1,-3,0,0,-0.4276,-2
-1,1,-1,0,-1,-1,-3,-1,0,-0.4377,-2
1,0,-1,0,-1,-1,-2,-1,0,-0.6258,-3
1,0,1,1,0,0,-1,-1,0,-0.5722,-2
1,0,1,1,2,0,-1,0,0,-0.2479,0
1,0,1,2,3,0,0,0,0,-0.0631,1
-1,1,1,3,4,0,0,1,0,-0.0227,3
-1,1,-1,3,3,0,0,1,0,-0.0381,3
-1,1,-1,2,2,0,0,1,0,-0.0868,1
-1,1,-1,2,1,0,0,-1,0,-0.6502,-1
1,0,-1,1,0,0,0,-1,0,-1.1616,-2
-1,0,1,0,-1,0,0,0,0,-1.0101,-2
-1,0,-1,0,0,0,1,0,0,-0.9586,-1
1,0,-1,0,0,0,2,0,0,-1.2592,-1
1,0,1,0,0,0,2,1,0,-1.2273,1
-1,0,1,1,1,0,2,1,0,-0.7479,2
-1,0,-1,1,1,0,2,0,0,-1.0615,0
1,0,1,1,1,-1,0,0,0,-0.9042,0
1,0,1,2,2,-1,-1,0,0,-0.5754,2
-1,0,1,3,3,-1,-1,0,0,-0.4079,2
-1,0,-1,2,2,-1,0,0,0,-0.3769,1
1,0,-1,2,2,-1,0,-1,0,-0.2988,1
1,0,-1,2,2,0,2,-1,0,0.103,2
-1,0,-1,1,1,0,3,-1,0,0.4733,1
-1,0,-1,0,0,0,4,-1,0,0.747,0
-1,0,1,0,1,0,3,-1,0,0.3184,-1
-1,0,-1,0,1,0,4,0,0,0.7434,0
-1,0,-1,0,0,0,3,0,0,0.0999000000000009,-2
-1,0,-1,-1,-1,0,2,0,0,-0.2869,-3
1,-1,-1,-1,-1,0,1,0,0,-1.2114,-4
1,-1,1,-1,-2,0,1,0,0,-0.840300000000001,-2
1,-1,1,0,-1,0,0,0,0,-1.1835,-1
1,-1,1,0,0,0,0,0,0,-0.8857,1
-1,0,1,1,1,0,0,1,0,-1.566,3
-1,0,-1,1,1,0,0,1,0,-0.7275,3
-1,0,1,1,2,0,0,1,0,-0.0530000000000001,1
-1,0,-1,0,1,0,1,1,0,-0.3873,0
-1,0,1,0,1,0,1,1,0,-0.3611,-2
-1,0,-1,-1,0,0,1,0,0,0.359999999999999,-4
1,-1,-1,-1,0,0,1,0,0,0.252300000000001,-4
1,-1,-1,-1,-1,0,2,0,0,0.0658000000000001,-3
1,-1,-1,-1,-1,0,2,0,0,0.6119,-2
1,-1,1,-1,-1,0,2,0,0,0.5863,-1
1,-1,1,0,0,0,2,1,0,0.426,1
1,-1,-1,0,0,0,3,1,0,0.8351,2
1,-1,1,1,1,0,2,1,0,0.3769,3
1,-1,1,2,2,0,1,1,0,0.1379,3
-1,0,1,3,3,0,1,1,0,0.1101,4
-1,0,1,3,3,0,1,0,0,0.3627,2
-1,0,-1,2,2,0,0,0,0,0.179,1
-1,0,-1,1,0,0,0,-1,0,0.515,0
-1,0,-1,0,-1,0,0,-1,0,0.456200000000001,-2
1,-1,-1,-1,-3,0,0,-1,0,-1.1222,-4
1,-1,-1,-1,-4,0,0,-1,0,-1.087,-3
1,-1,1,0,-2,0,0,0,0,-0.960300000000001,-1
1,-1,1,1,0,0,0,1,0,-1.3298,0
1,-1,-1,1,0,1,1,1,0,-1.2461,1
1,-1,1,2,2,1,1,1,0,0.3193,3
-1,0,1,3,4,1,1,1,0,-0.0236000000000001,4
-1,0,1,3,3,0,0,0,0,-0.2241,3
-1,0,-1,2,2,0,0,0,0,0.4721,1
-1,0,-1,2,2,-1,-1,0,0,0.2435,0
-1,0,-1,1,0,-1,-1,0,0,-0.0314,-2
1,-1,-1,0,-1,-1,-1,-1,0,0.1881,-4
1,-1,-1,0,-1,0,0,-1,0,0.388,-3
1,-1,-1,0,-2,0,0,-1,0,-1.1935,-2
1,-1,-1,0,-3,0,0,-1,0,-0.7032,-1
1,-1,1,1,-1,0,0,-1,0,-0.444199999999999,1
1,-1,1,2,0,0,0,0,0,-0.2196,3
1,-1,1,2,0,0,0,1,0,-0.9657,3
1,-1,-1,2,1,0,1,1,0,0.5012,4
1,-1,1,2,2,0,1,1,0,0.3779,5
1,-1,1,1,2,0,1,2,0,1.004,5
-1,0,1,1,2,0,1,2,0,0.8349,5
-1,0,-1,1,2,0,1,1,0,1.4549,3
-1,0,-1,1,2,0,0,1,0,0.420699999999999,2
-1,0,-1,1,1,0,0,0,0,-0.155,1
1,-1,-1,1,0,0,0,-1,0,-0.917100000000001,-1
1,-1,1,0,0,0,0,-1,0,-0.9651,-1
1,-1,1,0,0,0,0,0,0,-2.3172,1
1,-1,1,0,0,0,0,0,0,-1.5875,2
-1,0,1,1,2,0,0,1,0,-1.1821,3
-1,0,-1,1,2,0,0,1,0,-1.6932,3
-1,0,-1,1,1,0,0,1,0,-2.224,1
-1,0,-1,1,0,0,0,-1,0,-1.8971,-1
1,-1,-1,1,0,0,0,-1,0,-2.3349,-2
1,-1,1,1,0,0,0,-1,0,-2.312,-2
1,-1,1,2,1,0,0,-1,0,-1.6116,0
1,-1,-1,2,1,1,1,-1,0,-1.1619,1
1,-1,1,2,2,1,0,0,0,-0.25,2
1,-1,-1,2,2,1,0,0,0,0.1617,3
1,-1,-1,1,1,2,1,0,0,0.1458,2
1,-1,1,0,0,2,1,0,0,-0.1532,1
-1,0,1,0,1,1,0,1,0,-0.0789999999999999,1
1,0,-1,0,1,1,1,1,0,-0.0167000000000002,1
1,0,-1,0,1,1,2,1,0,0.5148,0
-1,0,1,1,2,0,1,1,0,0.5148,1
-1,0,1,1,3,0,1,1,0,1.2468,0
1,0,-1,1,2,0,1,0,0,1.1998,-1
1,0,1,1,2,0,1,0,0,1.125,-1
-1,0,1,1,2,0,-1,0,0,0.3964,-1
-1,0,-1,0,0,0,-1,-1,0,0.1557,-3
1,0,1,0,-1,0,-1,0,0,-0.0225999999999999,-2
1,0,-1,0,-1,0,0,0,0,-0.0282000000000011,-1
-1,0,-1,0,-2,0,0,0,0,0.1252,0
-1,0,1,0,-2,0,1,0,0,-0.726700000000002,0
1,0,-1,0,-1,0,1,0,0,-0.673299999999998,0
1,0,-1,0,-1,0,2,-1,0,-0.6917,0
1,0,1,0,0,0,1,0,0,-0.0385999999999996,1
1,0,1,0,2,0,1,1,0,0.0422999999999973,1
1,0,1,0,3,0,1,2,0,-0.0126999999999995,2
-1,1,1,0,3,0,1,4,0,1.7628,4
-1,1,1,0,3,0,-1,4,0,1.3417,4
-1,1,1,0,3,0,-1,3,0,1.2587,3
-1,1,-1,0,2,0,-1,2,0,1.0996,2
-1,1,-1,0,1,0,-1,1,0,1.8229,0
-1,1,-1,0,1,0,-1,0,0,0.0844999999999999,-2
1,0,-1,-1,0,0,0,0,0,0.1937,-3
1,0,1,-1,-1,0,0,1,0,-0.4088,-2
1,0,-1,-1,-1,0,0,1,0,-0.6495,-2
1,0,1,-1,-1,0,0,2,0,0.1694,0
1,0,1,-1,-1,0,0,2,0,0.4327,2
1,0,-1,0,0,0,0,2,0,1.4915,4
-1,1,1,0,0,0,0,2,0,1.4434,4
-1,1,-1,0,0,0,1,2,0,1.4619,4
-1,1,1,0,0,0,1,1,0,0.5799,3
-1,1,1,0,0,0,1,2,0,-1.0366,1
-1,1,-1,0,0,0,1,2,0,-2.1079,-1
-1,1,-1,-1,-1,0,1,1,0,-2.1008,-3
1,0,-1,-1,-1,0,0,1,0,-2.2425,-4
1,0,1,-1,0,0,0,1,0,-2.1078,-3
1,0,1,-1,1,0,0,0,0,-1.2456,-1
1,0,1,-1,2,0,0,1,0,-1.2486,1
-1,1,1,1,4,0,0,1,0,-1.1353,3
-1,1,-1,1,4,0,0,1,0,-0.8723,3
-1,1,-1,1,3,0,1,1,0,-0.9718,1
-1,1,-1,1,1,0,1,1,0,-0.692,-1
1,0,-1,0,-1,0,1,0,0,-0.5239,-3
1,0,1,0,-1,0,1,0,0,-0.338699999999999,-3
1,0,-1,0,-1,0,2,0,0,-0.2883,-1
1,0,1,0,-1,0,0,0,0,-0.0322999999999993,0
1,0,1,1,1,0,0,0,0,0.333,2
-1,1,1,2,2,0,0,0,0,0.4929,3
-1,1,-1,1,1,0,0,-1,0,0.3259,1
-1,1,1,1,1,0,-1,0,0,-0.2923,0
-1,1,-1,0,0,0,0,0,0,-0.3909,-1
-1,1,-1,-1,-1,0,1,0,0,-1.4013,-3
1,0,-1,-1,-2,0,1,0,0,-2.3304,-4
1,0,1,0,-1,0,1,1,0,-2.3654,-2
1,0,1,0,-1,0,0,0,0,-1.5708,-2
1,0,1,1,0,0,-1,1,0,-1.9131,0
-1,1,1,1,1,0,-2,2,0,-0.2483,2
-1,1,1,1,2,0,-3,2,0,0.3162,3
-1,1,-1,0,1,0,-3,2,0,0.289,1
-1,1,-1,0,1,0,-2,2,0,0.1229,0
-1,1,-1,0,1,0,-1,1,0,0.6083,-1
1,0,-1,0,-1,0,-1,-1,0,-0.0137,-3
1,0,1,0,0,0,0,0,0,-0.261,-2
1,0,1,0,0,0,0,0,0,-0.1646,0
1,0,1,1,1,0,0,0,0,-0.0474000000000004,2
-1,1,1,1,1,0,0,0,0,-0.1375,3
-1,1,1,1,2,0,0,2,0,-0.1371,4
-1,1,-1,1,1,0,0,1,0,-1.4824,2
-1,1,1,1,1,0,0,1,0,-2.0749,0
-1,1,1,0,1,0,0,1,0,-2.4449,-2
-1,1,-1,0,1,0,0,0,0,-2.4885,-4
1,0,1,0,1,0,0,0,1,-2.5922,-4
1,0,1,0,2,0,0,1,1,-0.8683,-2
1,0,1,0,2,0,0,1,1,-0.3348,0
1,0,1,0,1,0,-1,1,1,-0.250400000000001,2
1,0,-1,0,1,0,-1,2,1,-0.1776,4
-1,1,1,0,2,0,-1,1,0,0.0984999999999999,4
-1,1,-1,-1,0,0,-1,0,0,0.00239999999999938,2
-1,1,-1,-1,0,0,-1,0,0,-0.1345,0
-1,1,-1,-1,0,0,1,0,0,0.3779,-1
1,0,-1,-2,-1,0,1,0,0,0.2676,-3
1,0,1,-1,-1,0,1,0,0,0.1155,-2
1,0,1,0,0,0,1,0,0,0.2428,0
1,0,1,0,1,0,1,1,0,0.429,1
1,0,-1,0,1,1,1,1,0,0.2995,1
1,0,-1,1,2,1,1,1,0,0.3534,2
-1,1,1,0,1,1,0,1,0,0.1465,1
-1,1,-1,0,1,1,0,1,0,-0.00559999999999974,-1
-1,1,-1,0,-1,1,0,0,0,-1.5821,-1
-1,1,-1,0,-1,0,0,0,0,-1.5876,-1
1,0,-1,0,-1,0,0,0,0,-1.723,-1
1,0,-1,0,-1,0,2,0,0,-1.7366,-1
1,0,1,0,-1,0,2,0,0,-1.6201,0
1,0,1,0,1,0,2,1,0,-0.3813,1
1,0,1,0,1,0,1,1,0,-1.333,2
1,0,-1,0,1,0,2,1,0,-1.1467,2
-1,1,1,0,1,0,1,2,0,-0.859699999999999,3
-1,1,1,0,1,0,0,2,0,-1.2101,2
-1,1,-1,-1,-1,0,0,1,0,-0.9437,0
-1,1,-1,-2,-2,0,0,1,0,-0.136,-2
-1,1,-1,-2,-3,0,-1,0,0,-0.5054,-3
1,0,-1,-3,-4,0,-1,-1,0,-0.5515,-5
1,0,-1,-3,-4,0,1,-1,0,-0.2213,-3
1,0,1,-2,-3,0,1,0,0,0.541500000000001,-2
1,0,-1,-1,-3,0,1,-1,0,0.823100000000001,0
1,0,-1,-1,-3,0,1,0,0,2.0848,1
1,0,1,0,-2,0,1,0,0,2.1224,3
1,0,1,1,-1,0,0,0,0,2.1209,3
1,0,1,2,0,0,0,-1,0,1.3856,4
1,0,-1,2,1,0,1,0,0,1.3401,3
1,0,-1,2,1,0,1,-1,0,0.381999999999999,4
-1,-1,-1,2,1,0,1,-1,-1,0.000600000000000023,4
-1,-1,-1,1,0,0,2,-1,-1,-0.0899000000000001,3
-1,-1,-1,0,-1,0,2,-1,-1,-0.0801000000000002,1
-1,-1,-1,0,-1,0,1,-1,-1,-0.5714,0
1,-2,-1,0,0,0,1,0,-1,-0.7015,-2
1,-2,1,0,0,0,1,0,0,-0.4907,-3
1,-2,-1,0,0,0,0,0,0,-0.3293,-3
1,-2,-1,0,0,0,1,0,0,-0.0906000000000006,-1
1,-2,1,0,1,0,1,1,0,1.0441,0
1,-2,1,1,2,0,1,1,0,1.1598,2
-1,-1,1,2,3,0,1,1,0,1.204,3
-1,-1,-1,1,2,0,1,1,0,0.9759,2
-1,-1,-1,0,1,0,0,1,0,0.6767,0
-1,-1,-1,0,0,0,0,0,0,-0.3046,-1
1,0,-1,-1,-1,0,0,-1,0,-0.3463,-3
1,0,1,-2,-2,0,-1,-1,0,-0.3245,-4
1,0,-1,-1,-1,0,-1,-2,0,0.3028,-2
1,0,-1,0,0,0,0,-2,0,0.4297,-1
1,0,1,0,1,0,0,-2,0,1.4496,1
1,0,-1,0,1,0,1,-2,0,2.6354,2
1,0,1,0,1,0,2,-2,0,2.9559,3
1,0,1,0,2,0,2,-1,0,1.9773,3
-1,1,1,0,2,0,0,-1,0,1.837,4
-1,1,-1,0,1,0,1,-1,0,0.691600000000001,3
-1,1,1,0,1,-1,-1,0,0,-0.366499999999999,3
-1,1,-1,0,0,-1,-1,-1,0,-1.4228,1
-1,1,-1,0,-2,-1,-1,-1,0,-1.3807,-1
1,0,-1,0,-2,-1,0,-1,0,-1.4955,-2
1,0,1,0,-2,-1,-1,-1,0,-1.3464,-2
1,0,1,0,-2,0,0,-1,0,-1.2791,-1
1,0,1,0,0,0,0,1,0,0.566800000000001,1
1,0,-1,0,0,0,0,1,0,0.9979,2
1,0,-1,0,0,0,1,1,0,1.3809,3
-1,1,1,0,1,0,1,1,0,1.7811,4
-1,1,1,0,1,0,0,1,0,1.3384,3
-1,1,1,0,0,0,-1,0,0,0.1653,2
-1,1,-1,0,1,0,-1,0,0,-0.0577999999999996,2
-1,1,-1,0,1,0,-2,0,0,-0.652099999999999,0
-1,1,-1,0,0,0,-2,0,0,-1.5859,-1
-1,1,1,0,0,0,-2,0,0,-1.44,-1
-1,1,-1,0,0,0,-1,0,0,-1.4449,-1
1,0,-1,0,-1,0,-1,0,0,-1.2397,-1
1,0,-1,0,-1,0,-1,-1,0,0.1955,1
1,0,1,0,-1,0,-1,-1,0,1.2292,1
1,0,-1,0,-2,0,0,-1,0,1.4287,2
1,0,1,0,-2,0,0,0,0,1.4284,2
1,0,1,0,-1,0,0,1,0,1.7029,2
-1,1,1,0,-1,0,0,3,0,3.9412,2
-1,1,1,0,-1,0,-1,3,0,3.2668,1
-1,1,1,0,1,0,-1,3,0,3.0278,0
-1,1,-1,0,1,0,-1,2,0,2.846,0
-1,1,-1,0,1,0,-1,1,0,1.7637,-1
-1,1,-1,0,1,0,-1,0,0,-1.7452,-3
1,0,-1,0,1,0,1,0,0,-1.4069,-3
1,0,-1,0,-1,0,1,0,0,-1.4258,-3
1,0,1,0,0,0,1,0,0,-1.0118,-2
1,0,1,0,0,0,1,0,0,-0.0630000000000003,0
1,0,1,0,0,0,0,0,0,0.101300000000001,1
-1,1,1,0,1,0,-1,1,0,-0.2171,3
-1,1,-1,-1,1,0,-1,1,0,-0.0402000000000001,2
-1,1,-1,-1,0,0,0,1,0,-0.4929,1
-1,1,-1,-1,-1,0,0,0,0,-0.6276,-1
-1,1,1,-1,0,0,1,0,0,-0.5954,-1
-1,1,1,-1,-1,0,0,-1,0,-0.7006,-3
1,0,-1,0,0,0,1,-1,0,-0.652,-2
1,0,-1,0,0,0,1,-1,0,0.0384,-1
1,0,-1,0,1,0,1,0,0,-0.0859999999999999,0
1,0,1,0,0,0,1,0,0,-0.00590000000000046,1
1,0,1,0,1,0,2,1,0,0.3404,3
1,0,1,0,1,0,1,1,0,0.3646,4
-1,1,1,0,1,0,-1,1,0,-0.0628,3
-1,1,-1,0,1,0,-1,1,0,-0.6903,2
-1,1,-1,0,1,0,0,1,0,-0.8159,0
-1,1,-1,0,0,0,1,0,0,-0.3614,-2
-1,1,1,0,1,0,1,0,0,-0.319999999999999,-4
-1,1,1,0,2,0,2,0,0,-0.506,-5
-1,1,1,0,2,0,1,0,0,-1.3771,-4
-1,1,-1,0,1,0,0,0,0,-1.7704,-4
1,0,-1,0,0,0,-1,-1,0,-2.7643,-4
1,0,-1,0,-1,1,0,-1,0,-2.8504,-3
1,0,-1,0,-3,1,0,-2,0,-2.915,-2
1,0,1,0,-3,1,1,-2,0,-0.939400000000001,-2
1,0,1,0,-2,1,1,-1,0,-0.597300000000001,0
1,0,1,0,-1,1,1,0,0,0.00799999999999983,2
-1,1,1,0,0,0,0,0,0,0.265299999999999,2
-1,1,-1,0,0,0,0,0,0,0.5944,1
-1,1,1,0,0,0,0,0,0,0.470200000000001,0
-1,1,1,0,0,0,-1,-1,0,0.0668999999999997,-2
-1,1,-1,0,0,0,0,-1,0,0.0683,-4
-1,1,-1,0,-2,0,0,-1,0,0.122199999999999,-4
1,0,-1,0,-1,0,0,0,0,-0.283,-3
-1,0,1,0,-1,0,0,0,0,1.0371,-1
-1,0,-1,0,-1,0,1,0,0,1.5885,-1
1,0,1,0,0,0,0,0,0,3.2828,-1
1,0,-1,0,1,0,0,0,0,3.1993,0
-1,0,1,0,2,0,0,0,0,3.5387,0
-1,0,-1,0,2,0,0,0,0,2.0195,-2
1,0,1,0,2,-1,-1,0,0,1.8331,-1
1,0,1,0,1,-1,-1,0,0,0.1637,1
-1,0,1,0,1,-1,-1,1,0,-0.9973,0
-1,0,1,0,1,-1,-1,1,0,-0.8868,-1
-1,0,1,0,2,-1,-1,1,0,-1.5252,0
-1,0,-1,0,1,0,0,1,0,-1.6738,-1
-1,0,-1,0,1,0,0,1,0,-1.141,-2
-1,0,-1,0,1,0,0,0,0,-0.179499999999999,-3
1,-1,-1,0,0,0,0,0,0,-0.5696,-2
1,-1,1,0,-1,0,0,0,0,0.720100000000001,-2
1,-1,1,0,1,0,0,0,0,1.3927,-1
1,-1,1,0,1,0,0,0,0,0.575,0
-1,0,1,0,1,0,0,0,0,0.680799999999999,2
-1,0,-1,0,1,0,0,0,0,0.8601,2
-1,0,-1,0,1,0,0,0,0,0.0635999999999999,2
-1,0,-1,0,0,0,0,0,0,-1.0746,1
-1,0,1,0,0,0,0,0,0,-0.9503,-1
1,-1,-1,0,0,0,0,-1,0,-1.1782,-3
1,-1,1,0,0,0,0,0,0,-0.9402,-3
1,-1,-1,0,0,0,0,-1,0,0.0991,-2
1,-1,1,0,0,0,0,-1,0,1.0045,0
1,-1,1,0,1,0,0,0,0,0.9375,2
1,-1,-1,0,1,0,0,1,0,1.3093,4
1,-1,-1,0,1,0,0,0,0,0.977699999999999,5
1,-1,1,0,1,0,-1,1,0,0.2603,5
-1,0,1,0,1,0,-1,1,0,0.2899,5
-1,0,-1,0,-1,0,-1,-1,0,0.4459,3
-1,0,-1,0,-1,0,-1,-1,0,0.1684,1
-1,0,-1,0,-1,0,-1,-1,0,0.186499999999999,-1
1,-1,-1,0,-2,0,0,-1,0,0.0686,-2
1,-1,1,0,-1,0,0,-1,0,-0.1033,-2
1,-1,1,1,1,0,0,0,0,-0.1066,0
1,-1,1,1,2,0,0,1,0,-0.1064,2
-1,0,1,1,2,0,0,1,0,0.072,3
-1,0,-1,1,3,0,0,1,0,-0.1714,2
-1,0,-1,1,1,0,0,1,0,-0.1389,0
-1,0,-1,0,0,0,0,1,0,-0.3627,-2
1,-1,-1,-1,-2,0,0,0,0,-0.3829,-4
1,-1,1,-1,-2,0,0,0,0,-0.3609,-3
1,-1,1,-1,-2,0,-1,0,0,0.00579999999999998,-1
1,-1,1,-1,0,0,-1,0,0,-0.2293,1
1,-1,-1,-1,0,0,-1,0,0,0.6428,3
-1,0,1,0,1,0,-1,0,0,0.5885,5
-1,0,1,0,1,0,-1,0,0,0.111099999999999,3
-1,0,-1,0,0,0,0,-1,0,0.1624,1
-1,0,1,0,-1,-1,-1,-1,0,0.395899999999999,0
-1,0,-1,0,-1,-1,-1,-1,0,-0.476000000000001,-2
-1,0,1,0,-1,-1,-2,-1,0,-0.7855,-3
1,1,1,0,0,-1,-2,-1,1,-0.5538,-2
1,1,1,0,1,-1,-2,0,1,-0.7123,0
1,1,1,0,1,0,-1,1,1,-0.7696,1
1,1,1,0,2,0,-1,2,1,0.211,3
1,1,-1,0,2,0,0,2,1,0.759200000000001,3
-1,0,1,0,1,0,0,2,0,0.9548,3
-1,0,-1,0,1,0,0,2,0,0.9176,1
-1,0,-1,0,1,0,0,1,0,0.4139,-1
-1,0,-1,0,0,0,0,-1,0,-0.5604,-2
1,-1,-1,0,0,0,0,-1,0,-0.7843,-2
1,-1,1,1,1,0,0,-1,0,-0.7522,-1
1,-1,1,1,1,0,-1,-1,0,-0.8321,0
1,-1,1,1,1,0,-1,-1,0,0.2284,2
