serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
1,0,1,1,1,0,0,0,0,0,1
-1,0,1,1,1,0,0,0,0,-0.3054,1
-1,0,-1,0,0,0,1,0,0,0.0612,0
1,0,-1,0,0,0,0,-1,0,-0.0546,-1
1,0,-1,0,0,0,1,0,0,0.4018,1
-1,0,-1,0,0,0,1,0,0,0.3703,0
-1,0,-1,0,0,0,1,0,0,-0.0317,0
-1,0,1,0,1,0,0,0,0,-0.3674,-1
-1,0,-1,0,0,0,1,0,0,0.3704,0
-1,0,-1,0,-1,0,0,0,0,-0.2417,-1
-1,0,-1,-1,-1,0,0,0,0,-0.0165,-1
1,-1,-1,0,0,0,0,0,0,-0.9562,-1
1,-1,1,0,0,0,0,0,0,0.00369999999999999,1
1,-1,1,1,1,0,0,0,0,0.0272,1
1,-1,1,0,0,0,0,0,0,0.0561,1
-1,0,1,0,0,0,0,1,0,-0.6968,1
-1,0,-1,0,0,0,0,0,0,-0.1177,-1
-1,0,1,0,1,0,0,0,0,0.6782,-1
-1,0,-1,0,0,0,1,0,0,-0.3071,0
-1,0,1,0,0,0,0,0,0,0.0823,-1
-1,0,-1,-1,-1,0,0,0,0,0.0243,-1
1,-1,-1,0,0,0,0,0,0,-0.2254,-1
1,-1,-1,0,0,0,1,0,0,0.4917,0
1,-1,-1,0,0,0,1,0,0,0.239,1
1,-1,1,0,0,0,0,0,0,0.0567,0
1,-1,1,0,0,0,0,1,0,-0.136,1
1,-1,-1,0,0,0,1,0,0,0.1837,0
1,-1,1,1,1,0,0,0,0,0.0335,1
1,-1,1,1,1,0,0,0,0,0,1
-1,0,1,1,1,0,0,0,0,0.0289,1
-1,0,1,0,0,0,0,0,0,0.1166,-1
-1,0,-1,-1,-1,0,0,0,0,0,-1
-1,0,-1,0,-1,0,0,-1,0,0.3695,0
-1,0,-1,0,0,0,0,0,0,-0.0588000000000001,-1
1,-1,-1,0,-1,0,0,0,0,-1.5495,-1
1,-1,-1,0,-1,0,0,0,0,0.1518,0
1,-1,1,0,1,0,0,1,0,0.1267,1
1,-1,1,1,1,0,0,0,0,0,1
1,-1,-1,0,0,1,1,0,0,0.0249000000000001,0
1,-1,1,1,1,0,0,0,0,0.0159,1
-1,0,1,1,1,0,0,0,0,-0.1911,1
-1,0,1,0,0,-1,-1,0,0,-0.0738,0
-1,0,-1,0,0,0,0,0,0,0.6962,-1
-1,0,-1,0,0,0,0,0,0,-0.2037,-1
-1,0,-1,0,-1,0,0,0,0,-0.259,-1
1,-1,-1,0,0,0,0,-1,0,0.0283999999999999,-1
1,-1,-1,0,0,0,0,0,0,0.1261,1
1,-1,-1,0,-1,0,0,0,0,-0.8853,0
1,-1,-1,0,-1,0,0,0,0,0.2866,0
1,-1,1,1,1,0,0,0,0,0,1
1,-1,1,1,1,0,0,0,0,0.253,1
1,-1,1,0,0,0,0,1,0,-0.62,1
1,-1,-1,0,0,0,1,0,0,0.5816,1
1,-1,1,0,0,0,0,0,0,0.1633,1
1,-1,1,0,1,0,0,1,0,0.6261,1
-1,0,1,1,1,0,0,0,0,0.0839,1
-1,0,-1,0,0,0,0,0,0,0,-1
-1,0,-1,0,0,0,0,0,0,-0.4526,0
-1,0,-1,0,-1,0,0,-1,0,-0.4124,0
1,-1,-1,0,0,0,0,0,0,-0.136,-1
1,-1,1,0,1,0,0,0,0,0.0359,1
1,-1,1,0,0,0,0,1,0,-1.3521,1
1,-1,1,0,0,0,0,0,0,0.2771,1
-1,0,1,1,1,0,0,0,0,-0.00700000000000001,1
-1,0,-1,0,0,0,0,0,0,-0.6471,-1
-1,0,-1,0,0,0,0,0,0,-0.4949,-1
-1,0,-1,0,-1,0,0,-1,0,-1.0252,-1
1,-1,-1,0,0,0,0,0,0,-0.1607,0
1,-1,1,1,1,0,0,0,0,0.0159,1
1,-1,1,1,1,0,0,0,0,0.0533,1
1,-1,-1,0,0,1,1,0,0,-0.0452,0
1,-1,1,0,0,0,-1,0,0,-0.1133,0
1,-1,-1,0,0,0,0,0,0,0.251,1
1,-1,-1,0,0,1,1,0,0,0,0
1,-1,1,0,0,0,0,0,0,-0.2457,0
-1,0,1,0,1,0,0,1,0,0.029,0
1,0,-1,0,0,0,0,0,0,-0.051,0
1,0,-1,0,0,0,1,0,0,0.7825,0
-1,0,1,1,1,0,0,0,0,0,1
-1,0,1,0,1,0,0,0,0,0.4863,-1
1,0,-1,0,0,0,0,0,0,-0.018,-1
1,0,1,0,0,0,0,0,0,-0.1258,0
-1,0,1,0,0,0,-1,0,0,0.0539000000000001,0
-1,0,-1,0,-1,0,0,-1,0,-0.2407,-1
1,0,1,0,0,0,0,1,0,0.308,0
1,0,-1,0,0,0,1,0,0,-0.0236,0
-1,0,-1,0,-1,0,0,0,0,0.0276,1
-1,0,1,0,0,0,0,0,0,-0.797999999999999,0
1,0,-1,0,0,0,0,-1,0,-0.1873,-1
1,0,-1,0,0,0,1,0,0,0.2896,0
1,0,1,0,1,0,0,1,0,0.6295,1
1,0,1,0,1,0,0,1,0,0.1085,1
1,0,1,0,1,0,0,1,0,-0.853,1
-1,1,1,0,0,0,0,1,0,1.5882,1
-1,1,1,0,0,0,-1,0,0,-0.1315,0
-1,1,1,0,1,0,0,0,0,0.5465,0
-1,1,-1,0,0,0,0,0,0,-0.0506,0
-1,1,-1,0,0,0,0,0,0,-0.1297,-1
-1,1,-1,0,0,0,0,0,0,-0.1502,-1
1,0,-1,-1,-1,0,0,0,0,-0.0223,-1
1,0,1,0,0,0,0,1,0,-0.056,1
1,0,-1,0,0,0,0,0,0,-0.2913,0
1,0,1,0,0,0,0,1,0,0.6892,1
1,0,1,0,0,0,0,0,0,0.1131,1
1,0,-1,0,0,0,0,0,0,1.0365,1
-1,1,1,0,0,0,0,1,0,-0.1041,1
-1,1,-1,0,0,0,1,0,0,-0.2728,0
-1,1,1,0,0,0,0,0,0,-0.1928,0
-1,1,1,0,0,0,0,1,0,-1.5034,-1
-1,1,-1,0,0,0,0,0,0,-0.0348,-1
-1,1,-1,-1,-1,0,0,0,0,-0.097,-1
1,0,-1,0,0,0,0,0,0,-0.4145,-1
1,0,1,0,1,0,0,0,0,-0.0581,1
1,0,1,0,1,0,0,0,0,-0.6412,1
1,0,1,0,1,0,0,1,0,-0.0378,1
-1,1,1,1,1,0,0,0,0,0.0163,1
-1,1,-1,0,0,0,0,0,0,-0.1515,-1
-1,1,-1,0,0,0,1,0,0,-0.1576,-1
-1,1,-1,0,-1,0,0,0,0,-0.3614,-1
1,0,-1,-1,-1,0,0,0,0,0.1303,-1
1,0,1,1,1,0,0,0,0,0.2015,1
1,0,-1,0,0,0,1,0,0,-0.1011,1
1,0,1,0,0,0,-1,0,0,0.0984000000000002,0
1,0,1,1,1,0,0,0,0,0.0039,1
-1,1,1,0,0,0,0,0,0,0.2902,0
-1,1,-1,0,0,0,0,-1,0,0.0345,-1
-1,1,1,0,0,0,0,1,0,-0.7193,0
-1,1,-1,-1,-1,0,0,0,0,-0.0002,-1
-1,1,-1,0,0,0,1,0,0,-1.0065,-1
1,0,-1,0,-1,0,0,0,0,-0.6389,-1
1,0,1,1,1,0,0,0,0,-0.0005,1
1,0,1,0,0,0,-1,0,0,0.0753,0
1,0,1,0,0,0,-1,1,0,-0.3425,1
-1,1,1,0,1,0,0,1,0,0.6583,1
-1,1,1,0,0,0,-1,0,0,-0.0744,0
-1,1,-1,0,0,0,0,0,0,-0.0277,-1
-1,1,-1,0,0,0,0,0,0,-0.0908,-1
-1,1,-1,0,0,0,0,0,0,0.1429,0
1,0,-1,0,-1,0,0,-1,0,0.0363,-1
1,0,1,0,1,0,0,1,0,-0.3217,1
1,0,1,0,0,0,0,0,0,0.0686999999999999,1
1,0,1,1,1,0,0,0,0,0.0264,1
-1,1,1,0,0,0,0,0,0,0.0528,1
-1,1,1,0,0,0,0,1,0,0.0367000000000001,0
-1,1,-1,0,0,0,0,0,0,-1.667,-1
-1,1,1,0,0,0,0,0,0,-0.5238,-1
-1,1,1,0,1,0,0,0,0,-0.3436,-1
-1,1,-1,0,0,0,0,-1,0,0.00919999999999996,-1
1,0,1,0,0,0,0,1,1,-0.067,0
1,0,1,0,1,0,0,1,0,0.0569000000000001,1
1,0,1,0,0,0,0,0,0,0.0097,1
1,0,1,0,0,0,-1,0,0,-0.2592,1
1,0,-1,0,0,0,0,0,0,0.082,1
-1,1,1,0,1,0,0,0,0,0.2091,0
-1,1,-1,-1,-1,0,0,0,0,-0.0392,-1
-1,1,-1,0,0,0,0,0,0,-0.1272,-1
-1,1,-1,0,0,0,1,0,0,0.2532,0
1,0,-1,-1,-1,0,0,0,0,-0.0283,-1
1,0,1,1,1,0,0,0,0,0.057,1
1,0,1,0,0,0,0,0,0,0.0881,1
1,0,1,0,1,0,0,1,0,0.0590000000000001,0
1,0,-1,0,0,1,1,0,0,0.1237,0
1,0,-1,0,0,0,0,0,0,0.0256,0
-1,1,1,0,0,0,-1,0,0,-0.1499,0
-1,1,-1,0,0,0,0,0,0,-0.064,-1
-1,1,-1,0,-1,0,0,0,0,-1.5175,0
-1,1,-1,0,0,0,1,0,0,0.1182,0
1,0,-1,0,0,0,0,0,0,-0.1098,0
1,0,-1,0,0,0,1,0,0,-0.1635,0
1,0,1,0,0,0,0,0,0,0.0525,0
1,0,1,0,1,0,0,1,0,-0.2787,1
1,0,1,0,0,0,0,0,0,-0.8335,1
1,0,-1,0,0,0,1,0,0,0.0765,0
-1,1,1,0,0,0,0,1,0,0.1235,1
-1,1,1,0,0,0,-1,0,0,-0.2979,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0123,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0258,-1
-1,1,-1,0,-1,0,0,-1,0,-0.2929,-1
1,0,-1,-1,-1,0,0,0,0,0.0774,-1
1,0,-1,0,0,0,1,0,0,0.0323,1
1,0,1,0,0,0,0,1,0,0.7505,0
1,0,-1,0,-1,0,0,-1,0,0.2558,1
1,0,-1,0,-1,0,0,0,0,0.9688,0
1,0,1,0,0,0,0,0,0,0.115,1
1,0,1,1,1,0,0,0,0,0.0308,1
1,0,1,1,1,0,0,0,0,0.0152,1
1,0,-1,0,0,0,1,0,0,0.2103,0
1,0,-1,0,-1,0,0,-1,0,0.0106999999999999,1
-1,-1,-1,0,0,0,0,0,-1,-0.2664,1
-1,-1,-1,0,0,0,1,0,0,-0.0597,0
-1,-1,-1,0,0,0,0,0,0,0.025,-1
-1,-1,-1,0,0,0,0,0,0,-0.281,-1
1,-2,-1,0,0,0,0,0,0,-0.1194,-1
1,-2,1,0,0,0,0,0,0,-0.0556000000000001,0
1,-2,-1,0,0,0,0,0,0,0.1017,0
1,-2,-1,0,0,0,1,0,0,0.2637,1
1,-2,1,0,1,0,0,1,0,0.8537,0
1,-2,1,1,1,0,0,0,0,-0.00369999999999999,1
-1,-1,1,1,1,0,0,0,0,-0.0114,1
-1,-1,-1,-1,-1,0,0,0,0,-0.1264,-1
-1,-1,-1,-1,-1,0,0,0,0,-0.0355,-1
-1,-1,-1,0,0,0,0,0,0,-0.1276,-1
1,0,-1,0,0,0,0,-1,0,-0.0454000000000001,-1
1,0,1,0,0,0,-1,0,0,0.0103999999999999,0
1,0,-1,0,0,0,0,-1,0,0.5009,1
1,0,-1,0,0,0,1,0,0,0.0914,0
1,0,1,0,1,0,0,0,0,0.8923,1
1,0,-1,0,0,0,1,-1,0,1.1404,0
1,0,1,0,0,0,0,0,0,0.3309,1
1,0,1,0,1,0,0,0,0,-0.4777,1
-1,1,1,0,0,0,-1,0,0,-0.0489000000000001,1
-1,1,-1,0,0,0,1,0,0,-0.2531,0
-1,1,1,0,0,-1,-1,0,0,0.0823,0
-1,1,-1,0,-1,0,0,-1,0,-0.7254,-1
-1,1,-1,0,-1,0,0,0,0,-0.4356,-1
1,0,-1,0,0,0,0,0,0,-0.1637,0
1,0,1,0,0,0,0,0,0,-0.104,0
1,0,1,0,0,0,0,0,0,0.1496,1
1,0,1,0,1,0,0,1,0,1.1205,1
1,0,-1,0,-1,0,0,0,0,-0.00449999999999999,0
1,0,-1,0,0,0,1,0,0,0.2193,1
-1,1,1,0,1,0,0,0,0,0.2962,1
-1,1,1,0,0,0,-1,0,0,-0.2931,0
-1,1,1,0,0,0,-1,0,0,-0.0526,0
-1,1,-1,0,0,0,0,0,0,-0.2276,0
-1,1,-1,0,0,0,0,0,0,-0.375,-1
-1,1,-1,0,0,0,0,0,0,-0.6376,0
-1,1,1,0,0,0,-1,0,0,-0.1472,0
-1,1,-1,0,0,0,0,0,0,-0.0575,0
1,0,-1,0,-1,0,0,0,0,-0.0224,0
1,0,-1,0,0,0,0,-1,0,1.0602,1
1,0,1,0,0,0,0,0,0,0.3961,0
1,0,-1,0,-1,0,0,0,0,0.0523,1
1,0,1,0,0,0,0,1,0,-0.0578000000000001,0
1,0,1,0,0,0,0,1,0,0.2521,0
-1,1,1,0,0,0,0,1,0,3.2985,1
-1,1,1,0,0,0,-1,0,0,-0.2783,-1
-1,1,1,0,1,0,0,0,0,-0.1867,0
-1,1,-1,0,0,0,0,0,0,-0.2396,0
-1,1,-1,0,0,0,0,0,0,-0.8302,-1
-1,1,-1,0,0,0,0,0,0,-0.2104,-1
1,0,-1,0,0,0,1,0,0,0.0600000000000001,-1
1,0,-1,0,-1,0,0,0,0,-0.2056,0
1,0,1,0,1,0,0,0,0,0.1744,1
1,0,1,0,0,0,0,0,0,0.1186,1
1,0,1,0,0,0,-1,0,0,-0.0460999999999998,0
-1,1,1,0,1,0,0,1,0,-0.2584,1
-1,1,-1,-1,-1,0,0,0,0,-0.0287,-1
-1,1,-1,0,0,0,1,0,0,-0.2783,0
-1,1,-1,0,-1,0,0,-1,0,-0.0161000000000001,-1
-1,1,1,0,1,0,0,0,0,-0.0139,0
-1,1,1,0,0,0,-1,0,0,-0.3636,-1
1,0,-1,0,0,0,1,0,0,0.0199,0
1,0,-1,0,0,0,1,0,0,0.4121,1
1,0,-1,0,0,0,0,0,0,-0.1405,0
1,0,1,0,0,0,0,0,0,0.0662000000000001,1
1,0,1,0,1,0,0,1,0,-0.0173,1
1,0,1,0,0,0,0,0,0,0.0441,1
-1,1,1,0,0,0,-1,0,0,-0.0153,0
-1,1,-1,0,0,0,0,0,0,-0.768,-1
-1,1,-1,0,0,0,1,0,0,-0.0593999999999998,-1
-1,1,-1,0,0,0,1,0,0,0.4372,-1
-1,1,1,0,1,0,0,0,0,0.0855,-1
-1,1,1,0,1,0,0,0,0,-0.2013,-1
-1,1,1,0,0,0,-1,0,0,-1.6391,0
-1,1,-1,0,-1,0,0,0,0,-0.4527,-1
1,0,-1,0,-1,0,0,-1,0,-0.5567,-1
1,0,-1,0,0,1,1,0,0,-0.0006,0
1,0,-1,0,-1,0,0,-1,0,-0.2659,0
1,0,1,0,0,0,0,0,0,0.3365,0
1,0,1,0,0,0,0,1,0,-0.1106,1
1,0,1,0,0,0,0,0,0,0.0486,1
-1,1,1,0,1,0,0,0,0,0.2567,0
-1,1,-1,0,-1,0,0,-1,0,0.0632,-1
-1,1,1,0,0,0,0,0,0,0.2123,-1
-1,1,1,0,0,0,-1,0,0,-0.5139,-1
-1,1,-1,0,0,0,1,0,0,0.05,-1
-1,1,-1,0,-1,0,0,0,0,0.3106,0
1,0,-1,0,0,0,0,0,0,-0.342,0
-1,0,1,0,0,0,0,0,0,1.5324,1
-1,0,-1,0,0,0,0,0,0,0.0375,-1
1,0,1,0,1,0,0,0,0,1.7443,-1
1,0,-1,0,0,0,0,0,0,0.2271,1
-1,0,1,0,1,0,0,0,0,-0.0026,0
-1,0,-1,0,0,0,0,0,0,0.0132,-1
1,0,1,0,0,-1,-1,0,0,-0.1489,0
1,0,1,0,0,0,0,0,0,0.0749,1
-1,0,1,0,0,0,0,1,0,-0.9339,0
-1,0,1,0,1,0,0,0,0,0.1079,-1
-1,0,1,0,1,0,0,0,0,-0.6252,0
-1,0,-1,0,-1,0,0,0,0,-0.2975,-1
-1,0,-1,0,0,0,0,0,0,0.6077,0
-1,0,-1,0,0,0,0,0,0,0.0276,-1
1,-1,-1,0,0,0,0,0,0,-0.2822,0
1,-1,1,0,0,0,0,0,0,0.6645,0
1,-1,1,0,1,0,0,0,0,0.3751,0
1,-1,1,0,0,0,0,0,0,-0.21,1
-1,0,1,0,0,0,0,0,0,0.1334,1
-1,0,-1,0,0,0,0,0,0,-0.1029,0
-1,0,-1,0,0,0,0,0,0,-0.132,0
-1,0,-1,0,0,0,0,0,0,-0.7631,-1
-1,0,1,0,0,0,0,0,0,-0.0856999999999999,-1
1,-1,-1,0,0,0,0,-1,0,-0.0945,-1
1,-1,1,0,0,0,0,1,0,0.1351,0
1,-1,-1,0,0,0,0,-1,0,0.9073,1
1,-1,1,0,0,0,0,0,0,0.1423,1
1,-1,1,0,1,0,0,1,0,-0.1527,1
1,-1,-1,0,0,0,0,0,0,0.2773,1
1,-1,-1,0,0,0,0,0,0,-0.1965,1
1,-1,1,0,0,0,-1,0,0,0.1899,1
-1,0,1,0,0,0,0,0,0,0.1719,1
-1,0,-1,0,-1,0,0,-1,0,0.00330000000000012,-1
-1,0,-1,0,0,0,0,0,0,-0.000199999999999978,-1
-1,0,-1,0,0,0,0,0,0,-0.1784,-1
1,-1,-1,0,-1,0,0,0,0,0.072,0
1,-1,1,0,1,0,0,0,0,0,1
1,-1,1,1,1,0,0,0,0,0,1
1,-1,1,0,1,0,0,1,0,0,1
-1,0,1,0,0,0,0,0,0,0,0
-1,0,-1,0,0,0,0,0,0,-0.1714,-1
-1,0,-1,0,-1,0,0,0,0,0.0325,-1
-1,0,-1,0,0,0,0,0,0,-0.2238,-1
1,-1,-1,-1,-1,0,0,0,0,-0.0202,-1
1,-1,1,0,0,0,0,0,0,0.022,1
1,-1,1,0,0,0,-1,0,0,0.1953,1
1,-1,1,0,1,0,0,0,0,-0.2026,1
1,-1,-1,0,0,0,0,0,0,0.6483,1
-1,0,1,0,0,0,0,0,0,-0.0745,1
-1,0,1,0,0,0,0,0,0,-0.4554,-1
-1,0,-1,0,-1,0,0,-1,0,0.2466,-1
-1,0,1,0,0,-1,-1,0,0,0.0309,0
-1,0,-1,0,0,0,0,0,0,-0.2236,-1
-1,0,1,0,0,0,-1,0,0,-0.384,0
1,1,1,0,1,0,0,0,1,-0.2237,0
1,1,1,0,0,0,0,0,0,0.0881,1
1,1,1,0,0,0,0,1,0,-0.0264,1
1,1,1,0,1,0,0,1,0,0.757,1
1,1,-1,0,0,0,0,0,0,0.1642,0
-1,0,1,0,0,0,0,0,0,-0.0281,0
-1,0,-1,0,0,0,0,0,0,0.0509,-1
-1,0,-1,0,0,0,0,0,0,-0.5301,-1
-1,0,-1,0,0,0,0,-1,0,-0.2173,0
1,-1,-1,0,0,0,0,0,0,-0.0597,0
1,-1,1,1,1,0,0,0,0,0.004,1
1,-1,1,0,0,0,-1,0,0,-0.0289999999999999,0
1,-1,1,0,0,0,0,0,0,0.5304,1
-1,0,1,0,1,0,0,1,0,0.5574,0
-1,0,1,0,0,0,-1,0,0,-0.0372,-1
-1,0,-1,0,-1,0,0,-1,0,-0.2278,-1
-1,0,1,0,0,0,0,0,0,-0.0275,0
-1,0,-1,0,-1,0,0,0,0,-0.4839,-1
-1,0,-1,0,-1,0,0,0,0,-0.2574,-1
1,-1,-1,0,0,0,0,0,0,-0.0879,-1
1,-1,1,1,1,0,0,0,0,0.00229999999999999,1
1,-1,1,0,1,0,0,0,0,-0.0391999999999999,1
1,-1,1,0,0,0,0,0,0,-0.0178,0
-1,0,1,1,1,0,0,0,0,-0.2724,1
-1,0,1,0,0,0,0,1,0,-0.741,0
-1,0,1,0,1,0,0,0,0,-0.0497,0
-1,0,-1,0,-1,0,0,-1,0,-1.445,0
-1,0,1,0,1,0,0,0,0,-1.485,-1
1,1,1,0,0,0,0,0,1,-0.3927,-1
1,1,-1,0,0,0,0,0,0,0.4591,1
1,1,1,0,0,0,0,0,0,0.1699,0
1,1,1,0,0,0,0,0,0,0.044,0
1,1,1,0,0,0,0,1,0,-0.00889999999999995,1
-1,2,1,0,1,0,0,0,0,0.3215,1
-1,2,-1,0,-1,0,0,0,0,-0.6376,0
-1,2,1,0,1,0,0,0,0,0.8764,0
-1,2,-1,0,0,0,0,0,0,-0.191,0
-1,2,1,0,0,0,-1,0,0,-0.1647,0
-1,2,-1,0,0,0,0,0,0,-0.0832,-1
1,1,-1,0,0,0,0,-1,0,0.1559,-1
1,1,1,0,0,0,0,1,0,0.0222000000000001,0
1,1,-1,0,-1,0,0,0,0,0.1207,0
1,1,1,0,0,0,0,1,0,-0.0556000000000001,1
1,1,1,0,1,0,0,0,0,-0.2687,1
-1,2,1,0,0,0,0,0,0,0.1437,0
-1,2,-1,0,0,0,0,-1,0,-0.5557,-1
-1,2,1,0,1,0,0,1,0,-0.00339999999999989,0
-1,2,1,0,0,0,-1,0,0,-0.0734,-1
-1,2,-1,0,0,0,0,0,0,-0.6688,0
-1,2,1,0,0,0,0,0,0,0.0680000000000001,0
-1,2,-1,0,0,0,0,0,0,-0.1448,-1
-1,2,-1,0,-1,0,0,-1,0,-0.285,-1
1,1,-1,0,0,0,0,0,0,-0.00489999999999995,-1
1,1,1,0,0,0,0,1,0,0.623,1
1,1,1,0,0,0,0,1,0,0.5481,0
1,1,1,0,0,0,0,0,0,0.1027,1
1,1,-1,0,0,1,1,0,0,0.0502,0
1,1,-1,0,0,0,0,-1,0,0.1498,1
-1,0,1,0,0,0,0,0,0,0.0988,0
-1,0,-1,0,0,0,0,-1,0,0.3824,-1
-1,0,-1,0,-1,0,0,-1,0,0.0911000000000001,-1
-1,0,-1,-1,-1,0,0,0,0,0.0251,-1
-1,0,1,0,0,0,0,0,0,0.4191,-1
1,-1,-1,0,-1,0,0,0,0,-0.7634,0
1,-1,1,0,0,0,0,0,0,0.1171,1
1,-1,1,1,1,0,0,0,0,0.0802,1
1,-1,1,0,1,0,0,1,0,-0.2025,1
-1,0,1,1,1,0,0,0,0,-0.0114,1
-1,0,1,0,0,0,-1,0,0,0.2721,0
-1,0,-1,-1,-1,0,0,0,0,0.0388,-1
-1,0,1,0,0,0,-1,0,0,0.0856999999999999,-1
-1,0,-1,0,0,0,0,0,0,-0.0576000000000001,0
-1,0,1,0,0,-1,-1,0,0,0.0861,0
1,1,1,0,0,-1,-1,0,1,0.00189999999999997,0
1,1,1,0,0,0,0,0,0,0.1513,0
1,1,1,0,1,0,0,0,0,0.5276,1
1,1,-1,0,-1,0,0,0,0,-0.172300000000001,0
1,1,1,0,0,0,-1,0,0,-0.0289,1
-1,2,1,0,1,0,0,0,0,0.8194,1
-1,2,-1,0,-1,0,0,0,0,-0.8916,-1
-1,2,1,0,0,0,0,0,0,-2.2648,-1
-1,2,1,0,1,0,0,0,0,-0.2887,-1
-1,2,-1,0,-1,0,0,0,0,0.2809,0
-1,2,-1,-1,-1,0,0,0,0,0.0182,-1
-1,2,1,0,0,0,0,0,0,-0.3375,-1
-1,2,1,0,0,0,-1,0,0,0.0276,0
-1,2,-1,0,-1,0,0,0,0,-0.3746,0
-1,2,-1,0,-1,0,0,0,0,-0.7066,-1
1,1,-1,0,-1,0,0,0,0,0.3514,-1
1,1,1,0,0,0,-1,0,0,0.1781,0
1,1,1,0,1,0,0,0,0,0.8814,0
1,1,1,0,1,0,0,0,0,0.0269,1
1,1,-1,0,-1,0,0,0,0,0.2413,1
-1,2,1,1,1,0,0,0,0,-0.0371,1
-1,2,1,0,0,0,-1,0,0,1.0117,-1
-1,2,-1,0,-1,0,0,0,0,-0.1651,0
-1,2,1,0,1,0,0,0,0,0.3569,-1
-1,2,-1,0,-1,0,0,-1,0,0.4639,-1
-1,2,-1,0,-1,0,0,-1,0,-2.0543,-1
1,1,-1,0,0,0,0,0,0,0.512,-1
1,1,1,0,0,0,0,0,0,0.1083,1
1,1,-1,0,0,0,0,0,0,0.211,1
1,1,1,0,0,0,0,0,0,0.0986,1
1,1,-1,0,-1,0,0,0,0,-0.3012,0
1,1,1,0,1,0,0,0,0,0.6227,1
1,1,-1,0,-1,0,0,0,0,-0.181,1
1,1,1,0,0,0,0,0,0,0.1609,1
-1,2,1,1,1,0,0,0,0,0.1555,1
-1,2,1,0,0,0,-1,0,0,0.1132,-1
-1,2,-1,0,0,0,0,0,0,-0.2189,-1
-1,2,-1,0,0,0,0,-1,0,0.3133,-1
-1,2,-1,-1,-1,0,0,0,0,0.0107,-1
-1,2,1,0,0,-1,-1,0,0,0.1073,0
-1,2,1,0,1,0,0,0,0,-0.1488,-1
-1,2,-1,0,0,0,0,0,0,0.0537999999999999,-1
-1,2,1,0,0,0,-1,0,0,0.0634,0
-1,2,-1,0,0,0,1,0,0,-0.1849,0
1,1,-1,0,0,0,0,0,0,0.1055,-1
1,1,1,0,1,0,0,0,0,0.0849,1
1,1,1,0,0,0,0,0,0,0.3158,0
1,1,-1,0,-1,0,0,-1,0,-0.7641,0
1,1,1,1,1,0,0,0,0,0.0388,1
-1,0,1,1,1,0,0,0,0,0.0802,1
-1,0,-1,0,-1,0,0,0,0,0.0359999999999999,-1
-1,0,-1,0,0,0,0,-1,0,-0.2309,-1
-1,0,1,0,0,0,-1,0,0,0.1307,0
-1,0,-1,0,0,0,0,0,0,0.0696,0
1,-1,-1,-1,-1,0,0,0,0,0.0612,-1
1,-1,1,0,0,0,0,0,0,0.1811,1
1,-1,1,0,1,0,0,0,0,0.0629000000000001,1
1,-1,1,0,0,0,-1,0,0,-0.0984999999999999,1
-1,0,1,0,0,0,0,0,0,0.2062,0
-1,0,-1,0,-1,0,0,0,0,-0.2527,-1
-1,0,-1,0,0,0,1,0,0,-0.1606,0
-1,0,-1,0,-1,0,0,-1,0,0.5011,-1
1,-1,-1,0,-1,0,0,-1,0,0.2573,-1
1,-1,-1,0,0,0,1,0,0,0.8689,1
1,-1,-1,0,0,1,1,0,0,0.0201,0
1,-1,-1,0,-1,0,0,-1,0,-0.3109,1
1,-1,1,1,1,0,0,0,0,-0.0031,1
1,-1,1,0,1,0,0,0,0,0.5618,1
-1,-2,-1,0,0,0,0,0,-1,-1.3262,1
-1,-2,1,0,0,0,-1,0,0,-0.00670000000000002,0
-1,-2,-1,0,-1,0,0,0,0,0.1981,-1
-1,-2,1,0,1,0,0,0,0,-0.4692,-1
-1,-2,-1,0,-1,0,0,-1,0,-0.4199,-1
-1,-2,-1,0,-1,0,0,-1,0,0.0259,-1
-1,-2,1,0,0,0,-1,0,0,-0.1883,0
-1,-2,-1,0,-1,0,0,0,0,-0.3246,0
1,-3,-1,0,-1,0,0,-1,0,-0.2085,0
1,-3,1,0,1,0,0,0,0,0.8655,1
1,-3,-1,0,-1,0,0,0,0,0.226,1
1,-3,1,0,0,0,0,0,0,0.1905,1
1,-3,1,1,1,0,0,0,0,0.0333,1
1,-3,-1,0,-1,0,0,0,0,0.1182,1
1,-3,-1,0,0,0,0,0,0,0.2272,1
1,-3,-1,0,0,0,0,-1,0,1.0501,1
-1,-4,-1,0,-1,0,0,-1,-1,0.1123,1
-1,-4,-1,0,0,0,0,0,0,0.1139,0
-1,-4,-1,0,-1,0,0,0,0,-0.0745,-1
-1,-4,-1,0,0,0,0,0,0,-0.0998,-1
-1,-4,1,0,0,0,-1,0,0,0.00429999999999993,-1
-1,-4,1,0,0,0,-1,0,0,0.018,0
-1,-4,1,0,0,0,-1,0,0,0.1569,-1
-1,-4,-1,-1,-1,0,0,0,0,0.0947,-1
1,0,-1,-1,-1,0,0,0,0,-0.013,-1
1,0,1,0,0,0,0,0,0,0.1597,1
1,0,1,0,0,0,-1,0,0,0.3071,0
