match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:46:22,1,10,62,0,0,5,4,2782,151,0,5,0,0,0,5,0,0,2,0,0,0,0,0,2,0,86.145,81.085,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:47:24,1,10,63,0,0,5,4,2844,189,0,5,0,0,0,4,0,0,2,0,0,0,0,0,2,1,118.799,105.028,30,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:47:54,1,10,64,0,0,5,4,2874,190,0,5,0,0,0,4,0,0,2,1,0,0,0,0,1,1,108.104,90.4,26,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:48:43,1,11,65,0,0,5,5,2923,203,0,5,0,0,0,4,0,0,2,2,0,1,0,1,0,1,117.577,89.934,28,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:49:19,1,11,66,0,0,5,5,2959,213,1,4,0,0,0,3,1,0,1,2,0,1,0,1,1,1,108.49,79.986,24,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:50:11,1,11,67,0,0,5,5,3011,229,2,3,0,0,0,2,1,0,0,3,0,2,0,2,1,1,128.619,99.469,28,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:51:01,1,11,68,0,0,5,5,3061,217,3,2,0,0,0,2,1,0,0,3,0,2,0,2,1,0,94.977,85.583,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:51:34,1,11,69,0,0,5,5,3094,220,4,1,0,0,1,1,1,0,0,2,1,2,1,2,1,0,101.677,95.704,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:52:01,1,11,70,0,0,5,5,3121,198,5,0,0,0,2,0,1,0,0,1,1,1,1,1,1,0,66.157,66.237,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:54:06,1,12,71,0,0,6,5,3246,287,5,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,70.09,72.743,18,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:54:30,1,12,72,0,0,6,5,3270,259,4,1,0,0,2,1,0,0,1,1,1,1,1,1,0,0,51.971,57.915,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:54:54,1,12,73,0,0,6,5,3294,233,3,2,0,0,2,2,0,0,1,1,1,1,1,1,0,0,44.062,48.764,12,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:55:25,1,12,74,0,0,6,5,3325,231,2,3,0,0,1,3,0,0,1,1,0,1,0,1,0,1,35.081,35.75,11,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:55:55,1,12,75,0,0,6,5,3355,234,1,4,0,0,0,4,0,0,1,1,0,1,0,1,1,1,42.183,42.866,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:56:50,1,12,76,0,0,6,5,3410,164,0,5,0,0,0,4,0,0,0,2,0,1,0,1,1,1,61.453,62.675,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:57:58,1,13,77,0,0,6,6,3478,208,0,5,0,0,0,3,0,0,0,1,0,0,0,0,1,1,77.376,74.546,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:58:40,1,13,78,0,0,6,6,3520,226,1,4,0,0,1,2,0,0,0,1,0,0,0,0,1,1,95.567,105.938,26,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:59:24,1,13,79,0,0,6,6,3564,239,1,4,0,0,1,2,0,0,0,1,0,0,0,0,1,0,95.53,111.415,25,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:00:34,1,13,80,0,0,6,6,3634,279,1,4,0,0,1,2,0,0,1,1,0,1,0,0,0,0,128.491,161.319,32,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:01:03,1,13,81,0,0,6,6,3663,253,2,3,0,0,2,2,0,0,1,0,0,1,0,0,0,0,118.057,150.05,29,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:01:54,1,13,82,0,0,6,6,3714,236,3,2,0,0,2,2,0,0,2,0,0,1,0,0,0,0,94.398,129.785,23,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:02:40,1,13,83,0,0,6,6,3760,240,2,3,0,0,1,3,0,0,2,0,0,1,0,0,0,0,68.607,88.802,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:03:23,1,13,84,0,0,6,6,3803,239,2,3,0,0,1,2,0,1,2,0,0,1,0,0,0,1,61.007,79.338,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:03:50,1,13,85,0,0,6,6,3830,196,3,2,0,0,2,1,0,1,1,0,0,0,0,0,0,1,22.79,24.427,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:04:59,1,13,86,0,0,6,6,3899,236,3,2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,32.962,22.989,6,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:07:27,2,1,87,1,0,0,0,4047,333,2,3,0,0,1,2,0,1,1,0,1,1,1,0,0,1,38.374,29.506,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:08:07,2,1,88,1,0,0,0,4087,327,2,3,0,0,1,1,0,1,2,0,1,2,1,0,0,1,60.628,45.376,12,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:08:35,2,1,89,1,0,0,0,4115,312,2,3,0,0,1,2,0,0,2,1,1,2,1,0,0,0,73.04,56.302,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:09:22,2,1,90,1,0,0,0,4162,332,1,4,0,0,0,2,0,0,2,1,1,2,1,0,0,0,95.461,84.051,19,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:09:42,2,1,91,1,0,0,0,4182,283,0,5,0,0,0,3,0,0,2,1,0,2,0,0,0,0,83.692,81.897,19,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:10:51,2,2,92,1,0,0,1,4251,204,0,5,0,0,0,2,0,0,1,1,1,1,0,0,0,0,85.986,80.29,18,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:11:42,2,2,93,1,0,0,1,4302,215,1,4,0,0,0,2,0,0,0,1,1,0,0,0,0,0,99.508,106.709,23,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:12:36,2,2,94,1,0,0,1,4356,241,2,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,89.113,103.04,23,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:13:03,2,2,95,1,0,0,1,4383,221,3,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,71.979,77.729,19,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:13:39,2,3,96,1,0,1,1,4419,237,4,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,65.813,72.621,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:14:06,2,3,97,1,0,1,1,4446,195,4,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,60.494,69.095,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:14:36,2,3,98,1,0,1,1,4476,174,3,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,27.947,28.583,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:14:54,2,3,99,1,0,1,1,4494,138,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,35.208,24.462,5,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:15:14,2,3,100,1,0,1,1,4514,131,1,4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,35.76,26.257,6,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:16:57,2,4,101,1,0,1,2,4617,198,0,5,0,0,0,3,0,0,0,0,0,2,0,1,0,0,42.376,30.594,8,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:17:37,2,4,102,1,0,1,2,4657,211,1,4,0,0,0,3,0,0,0,0,1,2,1,1,0,0,48.903,39.501,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:18:27,2,4,103,1,0,1,2,4707,231,2,3,0,0,1,3,0,0,0,0,1,3,1,2,0,0,72.146,73.137,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:18:56,2,4,104,1,0,1,2,4736,242,3,2,0,0,2,2,0,0,0,0,1,3,1,2,0,0,61.406,71.451,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:19:30,2,4,105,1,0,1,2,4770,256,4,1,0,0,3,1,0,0,1,0,2,2,2,2,0,0,64.962,74.337,14,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:19:56,2,4,106,1,0,1,2,4796,179,5,0,0,0,4,0,0,0,1,0,2,1,2,1,0,0,55.875,68.968,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:20:26,2,4,107,1,0,1,2,4826,169,5,0,0,0,5,0,0,0,1,0,1,1,1,1,0,0,54.293,64.07,12,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:21:08,2,4,108,1,0,1,2,4868,161,5,0,0,0,5,0,0,0,1,0,1,0,1,0,0,1,48.039,50.642,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:21:48,2,5,109,1,0,2,2,4908,172,5,0,0,0,5,0,0,0,1,0,1,0,1,0,0,1,49.086,51.985,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:22:13,2,5,110,1,0,2,2,4933,163,4,1,0,0,4,1,0,0,0,1,0,1,0,1,0,1,49.514,53.973,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:22:31,2,5,111,1,0,2,2,4951,155,3,2,0,0,3,2,0,0,0,1,0,1,0,1,0,1,50.666,52.35,12,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:22:45,2,5,112,1,0,2,2,4965,139,2,3,0,0,2,3,0,0,0,1,0,1,0,1,0,1,47.011,48.876,11,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:24:37,2,6,113,1,0,2,3,5077,209,1,4,0,0,1,3,0,0,0,2,0,1,0,1,0,0,28.146,28.832,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:25:00,2,6,114,1,0,2,3,5100,192,1,4,0,0,1,3,0,0,1,2,0,1,0,1,0,0,24.742,23.709,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:25:21,2,6,115,1,0,2,3,5121,188,2,3,1,0,2,2,0,0,2,1,0,0,0,0,0,0,11.731,10.665,5,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:25:48,2,6,116,1,0,2,3,5148,197,3,2,1,0,3,1,0,0,3,1,1,0,1,0,0,0,6.859,5.795,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:26:43,2,7,117,1,0,3,3,5203,238,4,1,1,0,3,0,0,0,3,1,1,0,1,0,0,0,1.975,2.695,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:27:04,2,7,118,1,0,3,3,5224,147,4,1,1,0,3,1,0,0,3,0,1,0,1,0,0,0,7.274,5.56,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:27:22,2,7,119,1,0,3,3,5242,142,3,2,1,0,2,2,0,0,2,1,1,0,1,0,0,0,8.394,7.005,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:27:37,2,7,120,1,0,3,3,5257,136,2,3,0,0,1,3,0,0,1,1,1,0,1,0,0,0,17.137,13.51,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:29:10,2,8,121,1,0,3,4,5350,202,1,4,0,1,0,4,0,0,0,2,0,0,0,0,0,0,18.077,14.248,5,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:29:34,2,8,122,1,0,3,4,5374,171,1,4,0,1,1,4,0,0,0,2,0,0,0,0,0,0,21.676,18.067,5,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:30:01,2,8,123,1,0,3,4,5401,177,2,3,0,1,2,3,0,0,0,2,0,0,0,0,0,1,22.57,22.628,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:30:37,2,8,124,1,0,3,4,5437,195,3,2,0,1,3,2,0,0,1,1,0,0,0,0,0,1,44.321,42.028,11,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:31:10,2,8,125,1,0,3,4,5470,213,4,1,0,1,4,1,0,0,1,1,0,0,0,0,0,1,46.7,53.128,14,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:31:43,2,9,126,1,0,4,4,5503,153,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,52.146,58.031,14,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:32:26,2,9,127,1,0,4,4,5546,172,4,1,0,0,4,1,0,0,1,0,0,0,0,0,0,1,86.013,87.124,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:33:13,2,9,128,1,0,4,4,5593,192,3,2,0,0,3,2,0,0,1,1,0,1,0,1,0,0,112.162,113.786,29,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:33:50,2,9,129,1,0,4,4,5630,193,2,3,0,0,2,2,0,1,0,1,0,1,0,1,0,1,90.23,94.189,24,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:34:20,2,9,130,1,0,4,4,5660,190,1,4,0,0,1,3,0,1,0,1,0,1,0,1,0,1,83.938,79.178,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:35:24,2,9,131,1,0,4,4,5724,221,0,5,0,0,0,3,0,1,0,1,0,2,0,1,0,2,102.202,94.347,26,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:37:09,2,10,132,1,0,5,4,5829,283,0,5,0,0,0,2,0,1,1,1,0,2,0,1,0,2,69.975,64.437,20,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:37:51,2,10,133,1,0,5,4,5871,278,1,4,0,0,1,1,0,1,1,0,0,1,0,0,0,2,41.4,34.277,10,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:38:16,2,10,134,1,0,5,4,5896,266,2,3,0,0,2,1,0,0,1,0,1,1,1,0,0,1,46.604,38.908,11,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:38:48,2,10,135,1,0,5,4,5928,268,3,2,0,0,3,0,0,0,2,0,2,1,2,0,0,1,53.956,56.066,15,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:39:31,2,10,136,1,0,5,4,5971,247,4,1,0,0,3,0,0,0,2,0,3,0,2,0,0,0,43.181,50.773,11,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:45:47,3,1,137,2,0,0,0,6347,518,5,0,0,0,3,0,0,0,1,0,3,0,2,0,0,0,43.242,52.79,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:46:04,3,1,138,2,0,0,0,6364,493,4,1,0,0,2,1,0,0,1,0,3,0,2,0,0,0,38.363,47.539,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:46:21,3,1,139,2,0,0,0,6381,485,3,2,0,0,1,2,0,0,1,0,2,0,1,0,0,0,42.59,46.729,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:46:55,3,1,140,2,0,0,0,6415,487,2,3,0,0,0,2,0,0,0,0,1,1,0,1,0,0,44.748,39.144,8,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:47:57,3,2,141,2,0,0,1,6477,506,1,4,0,0,0,2,0,0,0,0,0,1,0,1,0,0,35.391,27.548,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:48:24,3,2,142,2,0,0,1,6504,157,1,4,1,0,1,2,0,0,1,0,0,1,0,1,0,0,31.345,23.823,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:49:11,3,2,143,2,0,0,1,6551,187,2,3,1,0,1,1,0,0,1,0,0,1,0,1,0,1,45.873,37.552,9,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:49:36,3,2,144,2,0,0,1,6576,195,3,2,1,0,2,0,0,0,1,0,0,1,0,1,0,1,42.062,44.346,9,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:50:29,3,3,145,2,0,1,1,6629,214,4,1,1,0,2,0,0,0,2,0,1,0,1,0,0,1,44.669,54.7,9,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:50:53,3,3,146,2,0,1,1,6653,176,4,1,1,0,2,1,0,0,2,0,1,1,1,0,0,2,52.372,62.628,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:51:23,3,3,147,2,0,1,1,6683,179,3,2,0,0,1,2,0,0,1,1,1,2,1,1,0,2,71.576,79.514,14,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:52:04,3,3,148,2,0,1,1,6724,173,2,3,0,0,1,2,0,0,1,1,1,2,1,1,0,1,71.046,78.999,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:52:30,3,3,149,2,0,1,1,6750,174,1,4,0,0,0,3,0,0,1,2,1,2,1,1,0,1,75.989,73.799,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:52:54,3,3,150,2,0,1,1,6774,145,0,5,0,0,0,4,0,0,0,3,0,2,0,1,0,1,68.823,58.485,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:54:42,3,4,151,2,0,1,2,6882,229,0,5,0,0,0,4,0,0,0,3,0,1,0,1,0,0,63.604,52.759,14,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:55:04,3,4,152,2,0,1,2,6904,221,1,4,1,0,1,3,0,0,1,2,0,0,0,0,0,0,44.597,36.053,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:55:27,3,4,153,2,0,1,2,6927,203,2,3,1,0,2,3,0,0,2,2,0,0,0,0,0,0,38.231,29.57,9,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:56:01,3,4,154,2,0,1,2,6961,211,3,2,1,0,2,2,0,0,2,1,0,0,0,0,0,0,30.625,26.625,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:56:34,3,5,155,2,0,2,2,6994,220,4,1,2,0,3,1,0,0,3,0,0,0,0,0,0,0,27.931,23.781,7,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:57:40,3,5,156,2,0,2,2,7060,178,4,1,2,0,3,0,0,0,3,0,1,0,1,0,0,0,51.706,41.025,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:58:06,3,5,157,2,0,2,2,7086,182,3,2,1,0,2,0,0,0,3,0,1,0,1,0,0,0,54.397,43.196,11,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:58:42,3,5,158,2,0,2,2,7122,195,2,3,1,0,1,0,0,0,2,1,1,1,1,1,0,0,70.41,45.151,11,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:59:12,3,5,159,2,0,2,2,7152,191,1,4,1,0,1,1,0,0,3,1,1,1,1,1,0,0,99.423,59.492,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:00:59,3,6,160,2,0,3,2,7259,265,0,5,0,0,0,2,0,0,2,1,1,1,1,1,0,0,103.768,62.634,17,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:01:40,3,6,161,2,0,3,2,7300,240,1,4,0,0,1,2,0,0,2,1,0,1,0,1,0,0,80.098,50.965,15,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:02:20,3,6,162,2,0,3,2,7340,254,2,3,0,0,1,2,0,0,1,1,0,1,0,1,0,0,78.223,51.286,14,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:02:58,3,6,163,2,0,3,2,7378,256,3,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,56.925,44.878,12,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:03:24,3,6,164,2,0,3,2,7404,252,4,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,28.869,31.583,7,1,0,1,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:04:04,3,7,165,2,0,4,2,7444,185,5,0,0,0,3,0,0,0,1,0,1,1,1,0,0,0,40.806,50.662,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:04:52,3,7,166,2,0,4,2,7492,192,4,1,0,0,2,0,0,0,1,1,2,1,1,0,0,0,55.779,54.668,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:05:53,3,7,167,2,0,4,2,7553,213,3,2,0,0,2,0,0,0,2,1,2,1,1,0,0,0,76.136,82.09,22,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:06:34,3,7,168,2,0,4,2,7594,216,2,3,0,0,2,0,0,0,2,1,2,1,1,0,0,0,77.455,81.059,22,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:33,3,7,169,2,0,4,2,7653,249,1,4,0,0,1,0,0,0,2,1,1,1,0,0,0,1,94.138,96.184,25,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:51,3,7,170,2,0,4,2,7671,227,0,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,73.723,71.722,21,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:09:29,3,8,171,2,0,4,3,7769,277,0,5,0,0,0,2,0,0,1,0,0,1,0,1,0,1,60.659,66.593,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:10:23,3,8,172,2,0,4,3,7823,270,1,4,0,0,0,2,0,0,0,0,1,1,1,1,0,1,73.582,70.974,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:06,3,8,173,2,0,4,3,7866,272,2,3,0,0,0,2,0,0,0,1,1,1,1,1,0,1,72.989,73.498,17,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:33,3,8,174,2,0,4,3,7893,240,3,2,0,0,1,2,0,0,0,1,2,1,2,1,0,0,63.574,65.174,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:12,3,8,175,2,0,4,3,7932,261,4,1,0,0,2,1,0,0,1,1,2,1,2,1,0,0,69.673,69.418,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:54,3,9,176,2,0,5,3,7974,205,5,0,0,0,2,0,0,0,1,1,2,0,2,0,0,0,65.185,64.808,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:12,3,9,177,2,0,5,3,7992,169,4,1,0,0,2,1,0,0,1,1,1,1,1,1,0,0,49.028,42.872,10,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:45,3,9,178,2,0,5,3,8025,159,3,2,0,0,2,1,0,0,2,0,2,1,2,1,0,0,58.352,50.955,12,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:13,3,9,179,2,0,5,3,8053,160,2,3,0,0,1,2,0,0,2,0,1,1,1,1,0,1,61.611,54.036,13,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:57,3,9,180,2,0,5,3,8097,165,1,4,0,0,0,2,0,0,1,0,1,1,1,1,0,1,69.036,57.46,15,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:37,3,9,181,2,0,5,3,8137,163,0,5,0,0,0,2,0,0,1,0,1,1,1,1,0,1,70.068,57.735,16,0,0,0,0,0,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:57,3,9,182,2,0,5,3,8157,165,0,5,0,0,0,2,0,0,1,0,1,0,1,0,0,1,56.49,48.266,14,1,0,0,0,1,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:16:23,3,9,183,2,0,5,3,8183,158,0,5,0,0,0,3,0,0,0,1,0,1,0,1,0,1,53.744,42.704,13,1,0,0,0,1,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:04,3,10,184,2,0,5,4,8284,231,0,5,0,0,0,3,0,0,0,1,0,1,0,1,0,0,43.656,33.301,10,1,0,0,0,1,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:37,3,10,185,2,0,5,4,8317,220,1,4,0,0,1,3,0,0,0,1,1,1,1,1,0,0,37.869,40.432,10,1,0,0,0,1,0
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:19:20,3,10,186,2,0,5,4,8360,223,2,3,0,0,1,3,0,0,0,1,2,1,2,1,0,0,43.791,51.155,11,1,0,0,0,1,0
